user1_id,user2_id,match_percentage
USER_076,USER_086,0
USER_076,USER_087,96
USER_076,USER_088,28
USER_076,USER_089,94
USER_076,USER_090,97
USER_076,USER_091,37
USER_076,USER_092,3
USER_076,USER_093,54
USER_076,USER_094,37
USER_076,USER_095,19
USER_076,USER_096,100
USER_076,USER_097,3
USER_076,USER_098,72
USER_076,USER_099,100
USER_076,USER_100,71
USER_077,USER_078,22
USER_077,USER_079,13
USER_077,USER_080,82
USER_077,USER_081,93
USER_077,USER_082,60
USER_077,USER_083,3
USER_077,USER_084,3
USER_077,USER_085,92
USER_077,USER_086,91
USER_077,USER_087,16
USER_077,USER_088,88
USER_077,USER_089,3
USER_077,USER_090,7
USER_077,USER_091,62
USER_077,USER_092,64
USER_077,USER_093,4
USER_077,USER_094,97
USER_077,USER_095,0
USER_077,USER_096,63
USER_077,USER_097,98
USER_077,USER_098,1
USER_077,USER_099,18
USER_077,USER_100,2
USER_078,USER_079,93
USER_078,USER_080,6
USER_078,USER_081,1
USER_078,USER_082,96
USER_078,USER_083,15
USER_078,USER_084,89
USER_078,USER_085,0
USER_078,USER_086,0
USER_078,USER_087,39
USER_078,USER_088,3
USER_078,USER_089,42
USER_078,USER_090,100
USER_078,USER_091,2
USER_078,USER_092,1
USER_078,USER_093,9
USER_078,USER_094,3
USER_078,USER_095,2
USER_078,USER_096,99
USER_078,USER_097,5
USER_078,USER_098,53
USER_078,USER_099,95
USER_078,USER_100,98
USER_079,USER_080,78
USER_079,USER_081,69
USER_079,USER_082,93
USER_079,USER_083,97
USER_079,USER_084,99
USER_079,USER_085,34
USER_079,USER_086,6
USER_079,USER_087,57
USER_079,USER_088,4
USER_079,USER_089,96
USER_079,USER_090,80
USER_079,USER_091,0
USER_079,USER_092,12
USER_079,USER_093,94
USER_079,USER_094,3
USER_079,USER_095,85
USER_079,USER_096,97
USER_079,USER_097,23
USER_079,USER_098,92
USER_079,USER_099,67
USER_079,USER_100,91
USER_080,USER_081,99
USER_080,USER_082,1
USER_080,USER_083,22
USER_080,USER_084,93
USER_080,USER_085,98
USER_080,USER_086,96
USER_080,USER_087,1
USER_080,USER_088,82
USER_080,USER_089,57
USER_080,USER_090,2
USER_080,USER_091,32
USER_080,USER_092,98
USER_080,USER_093,2
USER_080,USER_094,88
USER_080,USER_095,9
USER_080,USER_096,12
USER_080,USER_097,88
USER_080,USER_098,7
USER_080,USER_099,1
USER_080,USER_100,21
USER_081,USER_082,2
USER_081,USER_083,9
USER_081,USER_084,20
USER_081,USER_085,96
USER_081,USER_086,79
USER_081,USER_087,2
USER_081,USER_088,95
USER_081,USER_089,25
USER_081,USER_090,1
USER_081,USER_091,38
USER_081,USER_092,99
USER_081,USER_093,5
USER_081,USER_094,94
USER_081,USER_095,10
USER_081,USER_096,3
USER_081,USER_097,98
USER_081,USER_098,4
USER_081,USER_099,1
USER_081,USER_100,7
USER_082,USER_083,40
USER_082,USER_084,53
USER_082,USER_085,1
USER_082,USER_086,1
USER_082,USER_087,87
USER_082,USER_088,13
USER_082,USER_089,43
USER_082,USER_090,98
USER_082,USER_091,34
USER_082,USER_092,0
USER_082,USER_093,78
USER_082,USER_094,27
USER_082,USER_095,3
USER_082,USER_096,99
USER_082,USER_097,5
USER_082,USER_098,24
USER_082,USER_099,98
USER_082,USER_100,61
USER_083,USER_084,80
USER_083,USER_085,8
USER_083,USER_086,4
USER_083,USER_087,95
USER_083,USER_088,11
USER_083,USER_089,100
USER_083,USER_090,11
USER_083,USER_091,3
USER_083,USER_092,54
USER_083,USER_093,90
USER_083,USER_094,2
USER_083,USER_095,99
USER_083,USER_096,92
USER_083,USER_097,0
USER_083,USER_098,96
USER_083,USER_099,89
USER_083,USER_100,54
USER_084,USER_085,18
USER_084,USER_086,36
USER_084,USER_087,39
USER_084,USER_088,1
USER_084,USER_089,92
USER_084,USER_090,64
USER_084,USER_091,0
USER_084,USER_092,38
USER_084,USER_093,68
USER_084,USER_094,1
USER_084,USER_095,73
USER_084,USER_096,86
USER_084,USER_097,6
USER_084,USER_098,77
USER_084,USER_099,46
USER_084,USER_100,93
USER_085,USER_086,98
USER_085,USER_087,1
USER_085,USER_088,63
USER_085,USER_089,10
USER_085,USER_090,1
USER_085,USER_091,4
USER_085,USER_092,96
USER_085,USER_093,8
USER_085,USER_094,82
USER_085,USER_095,6
USER_085,USER_096,7
USER_085,USER_097,98
USER_085,USER_098,14
USER_085,USER_099,0
USER_085,USER_100,20
USER_086,USER_087,2
USER_086,USER_088,16
USER_086,USER_089,2
USER_086,USER_090,0
USER_086,USER_091,4
USER_086,USER_092,63
USER_086,USER_093,21
USER_086,USER_094,16
USER_086,USER_095,0
USER_086,USER_096,1
USER_086,USER_097,84
USER_086,USER_098,1
USER_086,USER_099,0
USER_086,USER_100,4
USER_087,USER_088,8
USER_087,USER_089,91
USER_087,USER_090,29
USER_087,USER_091,4
USER_087,USER_092,6
USER_087,USER_093,76
USER_087,USER_094,2
USER_087,USER_095,73
USER_087,USER_096,92
USER_087,USER_097,9
USER_087,USER_098,76
USER_087,USER_099,97
USER_087,USER_100,25
USER_088,USER_089,5
USER_088,USER_090,5
USER_088,USER_091,98
USER_088,USER_092,99
USER_088,USER_093,0
USER_088,USER_094,96
USER_088,USER_095,1
USER_088,USER_096,16
USER_088,USER_097,95
USER_088,USER_098,1
USER_088,USER_099,30
USER_088,USER_100,0
USER_089,USER_090,21
USER_089,USER_091,3
USER_089,USER_092,61
USER_089,USER_093,87
USER_089,USER_094,2
USER_089,USER_095,98
USER_089,USER_096,96
USER_089,USER_097,1
USER_089,USER_098,99
USER_089,USER_099,93
USER_089,USER_100,67
USER_090,USER_091,4
USER_090,USER_092,0
USER_090,USER_093,2
USER_090,USER_094,11
USER_090,USER_095,1
USER_090,USER_096,99
USER_090,USER_097,4
USER_090,USER_098,22
USER_090,USER_099,93
USER_090,USER_100,96
USER_091,USER_092,54
USER_091,USER_093,0
USER_091,USER_094,99
USER_091,USER_095,0
USER_091,USER_096,8
USER_091,USER_097,47
USER_091,USER_098,1
USER_091,USER_099,49
USER_091,USER_100,0
USER_092,USER_093,4
USER_092,USER_094,95
USER_092,USER_095,46
USER_092,USER_096,8
USER_092,USER_097,95
USER_092,USER_098,25
USER_092,USER_099,2
USER_092,USER_100,4
USER_093,USER_094,1
USER_093,USER_095,98
USER_093,USER_096,61
USER_093,USER_097,1
USER_093,USER_098,98
USER_093,USER_099,58
USER_093,USER_100,48
USER_094,USER_095,0
USER_094,USER_096,56
USER_094,USER_097,91
USER_094,USER_098,1
USER_094,USER_099,22
USER_094,USER_100,0
USER_095,USER_096,25
USER_095,USER_097,0
USER_095,USER_098,96
USER_095,USER_099,14
USER_095,USER_100,67
USER_096,USER_097,16
USER_096,USER_098,91
USER_096,USER_099,99
USER_096,USER_100,96
USER_097,USER_098,1
USER_097,USER_099,1
USER_097,USER_100,18
USER_098,USER_099,75
USER_098,USER_100,96
USER_099,USER_100,56
